"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd3315","0.777504044117647","0.784657977904987","-0.0104172543629811","0.00116732931338377","2.33758053385784","11.6409901333768","8.09797015792767e-05","2.49035039998206e-121","0.557771571492787","0.961237575508916","0","0.000138955457773648","0.885191815140076","41.1367588291301","136","BC"
"jd4315","0.672489749230844","0.687558156475958","-0.00274993083330254","-0.0137243526433962","2.86287785716762","13.5642743565265","0.000118702857004293","1.15116587454629e-124","0.847602469973494","0.50176719401054","0","2.66257118253233e-06","0.829443447455234","53.9535409667276","136","UU"
"jd5315","0.0816523622624162","0.0840827578238822","-0.00219853768205529","-0.00336227165456893","2.13320951941403","11.6177335027196","0.000762883151759487","1.83784446098704e-88","0.417889793923731","0.358966103643667","0","0.000459628167791326","0.347253428640814","27.1858340374306","136","WU"
"jd1316","246.419117647059","227.807369912465","4.52907937177458","28.9232655771353","2.61888146833293","11.3259187331303","0.00234176935241808","4.59874495792312e-44","0.735696334364778","0.108968045602759","0","9.90458557116325e-05","0.950712918571759","50.8143084752373","136","NumberSharedASV"
"jd2316","45.9416162241493","45.3689083422008","1.58974355511919","-0.0654429564609725","1.01403731216182","9.58651745967197","0.00101194892264734","2.96789938235002e-81","0.341711353994457","0.975506232125137","0","0.00062040350676007","0.634254985553019","28.2421940733802","136","PropSharedASV"
"jd3316","0.775064338235294","0.784910939692066","-0.00797753588860409","-0.00325274840332381","2.86169150114345","12.9484723484276","0.000154843623293138","1.02840386853728e-119","0.647752785593011","0.89434014695723","0","2.91853545684173e-05","0.82028365035846","42.9567368931412","136","BC"
"jd4316","0.673186825190285","0.690538758814044","-0.00344700407084952","-0.0171215521764016","2.96757877913814","13.8964003579923","0.000125828562794877","5.6074750830511e-123","0.81195805456237","0.412542106281174","0","3.30526004355125e-06","0.897908918119398","53.6235248855949","136","UU"
"jd5316","0.0833262656665726","0.0861294894437397","-0.00387238802439445","-0.00346709979835312","2.49355789785844","17.5194114018293","0.00165765111401465","1.62533950944984e-81","0.135115781859945","0.404034688158662","0","2.27460796975443e-06","0.364291762147994","37.0729352484939","136","WU"
"jd1317","245.757352941176","224.725363529099","5.1907982163911","34.9450282833672","2.71708039986369","11.6085813051728","0.00331938309936133","3.70523840799798e-45","0.687689120359033","0.0461574891075938","0","6.73493781103707e-05","0.675550134907835","53.4927816155966","136","NumberSharedASV"
"jd2317","46.293840240307","45.5930596311644","1.23754617708781","0.34228704582985","1.84353633128075","9.92376902206425","0.00229837631403252","3.40371148695532e-83","0.446505822716427","0.870341935310108","0","0.000489174274695858","0.222054646336082","29.6932078900467","136","PropSharedASV"
