"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd43","0.50187652739038","0.507084435318084","-0.016977117027123","-0.011018959386841","1.0000194392152","0.00028605975159636","0.000410423898795131","3.73787763170591e-204","0.0818799791368295","0.263842721227532","0.370800188918134","0.237783021640399","0.270862704330755","1.3465997174669","201","UU"
"jd53","0.0646309115315174","0.0661804002536548","-0.00206721888566546","-0.00326879891913473","1.00010529951576","1.17708820707738","0.00509147210184412","1.34821032098409e-142","0.274264615410767","0.0968368754980211","0.493565854300157","0.0699385990846622","0.0854229362686546","2.06427780049096","201","WU"
"jd14","399.587064676617","395.657863280406","12.8806324076575","8.31338379022043","1.00013294155545","0.00226672261879434","0.0019809675485812","4.80743613142513e-180","0.147890396978561","0.355630050635782","0.198941528544876","0.345010549858408","0.337487505398897","1.24569624604144","201","NumberSharedASV"
"jd24","59.6019515390613","60.2672810952171","1.66157014138838","-1.40767697324422","1.00420717920296","0.00325979380732341","0.000346530803338222","2.1378959773458e-197","0.169780484144439","0.25018920287326","0.248512069689048","0.354288543287914","0.518678353633704","1.05644781621359","201","PropSharedASV"
"jd34","0.567467164179104","0.574955710512418","-0.0219728811090662","-0.0158441947251508","1.00016078711352","4.02569734573624e-05","3.29358097154712e-05","9.47014253077697e-179","0.0923201591568279","0.22986973917029","0.195790005827389","0.135632544465709","0.182368862707059","1.60450301244654","201","BC"
"jd44","0.49397750128093","0.49928574113329","-0.00907816420463213","-0.0112311014422203","1.00002155401905","0.000502819286373401","0.000568135507987291","9.09694140750175e-221","0.293189826576654","0.198851183473515","0.0697212553692205","0.348017416737321","0.43060131114765","1.69342356646958","201","UU"
"jd54","0.0650819664987854","0.0663299033415799","-0.00251831229894197","-0.00276595947666926","1.00005515430173","4.20249261262509","0.00207657614346962","5.35062278948693e-136","0.182937622003849","0.19219654261834","0.47239331955871","0.0193017663279059","0.252213961949508","4.32339146102829","201","WU"
"jd15","400.676616915423","395.441816221715","11.7911088332044","11.0749642701471","1.00032842231303","0.000497833639773335","0.00295072355136638","1.87765164164611e-169","0.216799307455822","0.251512400267839","0.417495773608555","0.322156427142882","0.309584115780908","0.952676161390388","201","NumberSharedASV"
"jd25","59.5749201937486","60.1451655314766","1.68861672708493","-1.20662525994469","1.00052048249494","0.00181295740238332","0.00330258368725848","2.82117181250691e-191","0.179033713059119","0.34237143324659","0.389326882387491","0.194532958700218","0.153643668532713","0.814704883326435","201","PropSharedASV"
"jd35","0.572566915422886","0.579033018586831","-0.0270727161244443","-0.0135311985292025","1.00002765932427","6.03853539904192","0.00093049764732283","1.31924623230986e-159","0.0448367047957772","0.393772363523353","0.929606730937783","0.00769681316156501","0.151437879072748","5.93176826947352","201","BC"
"jd45","0.499270464091342","0.502956713818465","-0.0143710799436632","-0.00782182599007606","1.00004349012658","1.56839223852139","0.00150951899186958","1.87402647106526e-202","0.131622306752271","0.433987404675945","0.488996364283324","0.0640308807576893","0.280713248725311","2.03267796099958","201","UU"
"jd55","0.0661312790486475","0.0674592006734075","-0.00356770187290547","-0.00294434506456163","1.00020176138784","6.06910472572051","0.00387215571141268","3.59988953617356e-134","0.0585332700901163","0.185046984163653","0.772081841239247","0.00816705432523324","0.140091219533968","6.17107574183299","201","WU"
"jd16","402.626865671642","395.06474851055","9.92973497617712","15.3977680215225","1.00081933792217","0.00100551057668736","1.57822501913485","5.56125429330275e-171","0.287852071648435","0.104955358230581","0.593790082952258","0.878175336481782","0.0476441201106679","2.23511447427834","201","NumberSharedASV"
"jd26","60.0980622244387","60.5054693635961","1.165476027502","-0.862042519909683","1.06425094075823","0.00152728584926716","0.00205504129516122","9.82244031136015e-189","0.364178257616712","0.507052866292715","0.663360805011596","0.340620767814964","0.205157594564861","0.411366171335019","201","PropSharedASV"
"jd36","0.569484577114428","0.576955599951006","-0.0241145631930024","-0.0154612938698614","1.00019508988312","2.77564071088144","1.90117424675473","1.49651255635845e-166","0.0726141145626548","0.288665390589624","0.612502010671311","0.0378411781748653","0.0406865748494928","4.67953153600379","201","BC"
"jd46","0.499861003684487","0.507882789182687","-0.0149616281194411","-0.0169722000712073","1.00003181365699","0.000536720208226432","0.00172051960541853","1.8347751459306e-212","0.106401689621027","0.0703845084410002","0.545012001870899","0.316894979304071","0.152084766455914","1.65018737293541","201","UU"
"jd56","0.0644537748398046","0.0657198428031401","-0.00196038660014716","-0.00260743848781577","1.00043491069498","1.03057889113975","2.1230650490288","7.80586370108452e-139","0.304542117805323","0.190037425359628","0.250990733704119","0.0720566938324474","0.0380732771541173","3.46469843728198","201","WU"
"jd17","397.930348258706","387.647568178142","14.5371594057323","21.7562032259746","1.00018629424666","0.000127589224502397","0.00245888455051221","1.48230526595025e-170","0.117812470514792","0.020931389093918","0.120212372265057","0.512966726077622","0.686283122295822","2.80166694066733","201","NumberSharedASV"
"jd27","59.1013470906384","58.9660916742716","2.16216623135465","0.286203462734882","1.00003949147531","0.000200820167218416","0.00257899658680561","2.46450984952002e-187","0.0874310752248932","0.822757591943713","0.132703868571505","0.527623640200696","0.721245433605993","1.34022708230977","201","PropSharedASV"
"jd37","0.574459452736318","0.583221177159723","-0.0289650833672568","-0.0183569180211413","1.00002418710377","1.13068397074659","0.00154861510612698","6.17217624106818e-177","0.0279616533171077","0.179216551874696","0.104326629644835","0.0717533786121216","0.109651732824427","3.29450077438027","201","BC"
"jd47","0.501291306061574","0.510418580074817","-0.016391915839827","-0.0193114286807913","1.0001229332725","0.00106236065846246","0.000475932175117794","5.11187815605571e-216","0.0719446364744675","0.0362858336590579","0.0339813682135407","0.182784303993486","0.65200485435982","3.32363625691809","201","UU"
"jd57","0.0667912950830506","0.0686434870981756","-0.00420560483250203","-0.00390932728844269","1.000212065447","0.0033439999479044","2.45996943525001","2.97575847010844e-149","0.025486697326142","0.0410778224783601","0.564680177857769","0.121400060351674","0.0341761861537514","4.16935400862856","201","WU"
"jd18","408.800995024876","398.652683108746","3.66664573674475","21.4716715194788","1.00029093827801","0.00193722351431971","0.000208146714737102","8.25696602822153e-181","0.680787495685689","0.0176571035095738","0.330833691301228","0.792732158820248","0.262140581330525","1.87611130623858","201","NumberSharedASV"
"jd28","60.7169177650222","60.6101673338622","0.546593067671205","0.225850172396413","1.00012401650995","0.000969355326001076","0.0029459382836772","2.46169019645367e-207","0.631842394434595","0.84485383643093","0.33489929278125","0.523405797746977","0.20420750918585","0.321770276928301","201","PropSharedASV"
"jd38","0.561007213930348","0.56835946744799","-0.0155128731865825","-0.0149234234091718","1.00000570356994","4.1185016177808","0.000597280029726497","6.35017768262664e-171","0.221185047445949","0.292897405037298","0.0907681152226075","0.0203497831326729","0.403821988326929","4.76476646033408","201","BC"
"jd48","0.490084273744183","0.496303272216068","-0.00518488181380213","-0.0131579867930385","1.00005276444862","0.00130326185869672","0.000512226300687746","1.20291388891907e-221","0.543459181011839","0.127997539135515","0.140236203184322","0.168265296315188","0.528156494319427","1.39546008940124","201","UU"
"jd58","0.0663006444866621","0.0673643736268737","-0.00373704487518426","-0.00219626762993114","1.10116107623686","4.85046625285509","0.00144337555038304","5.71424723313315e-142","0.039973107038556","0.289207402220571","0.216881995302113","0.0125595281886018","0.310177228169653","5.78354672770885","201","WU"
"jd19","406.144278606965","398.706810739203","6.32352938562954","15.7362000382836","1.00040627733129","0.000906807218525879","0.00249769257978467","2.53892823883947e-174","0.496963707660777","0.0952742429559307","0.0718945418858979","0.840580152211813","0.232456648707331","1.85605107177356","201","NumberSharedASV"
"jd29","60.3892434621481","60.7759894771522","0.874289104827631","-0.818298075097723","1.00034419492906","0.00129212769624042","0.00141012864659035","1.88810289773789e-197","0.473251660262796","0.50703782490279","0.0545037986722051","0.538156503759232","0.59746367040142","1.09257659978868","201","PropSharedASV"
"jd39","0.561267412935323","0.567338499980271","-0.0157730771267661","-0.0128451580657403","1.00001357681292","0.000233268012948647","0.000377564475335472","2.730125980859e-177","0.224836473270345","0.328441295855805","0.0288258633481038","0.148085158046772","0.240677742143761","1.96851611901601","201","BC"
"jd49","0.493061125328918","0.497755281088127","-0.00816179965825277","-0.00993183147034905","1.0000378395205","0.000103149619426413","0.000539960679045187","3.1248055700798e-218","0.350781313391418","0.261893999603305","0.0424231060598848","0.493046752523618","0.617318447433393","1.74221699171764","201","UU"
"jd59","0.064945600272776","0.0664000270017992","-0.00238202376478168","-0.00297361567447232","1.71617626407143","6.79393654639182","0.00147769149207141","6.21934807712921e-134","0.192512891151757","0.177132601865735","0.134160445555009","0.00276795924659679","0.452690629151875","8.12718324322859","201","WU"
"jd110","402.537313432836","396.939063910612","9.93032836547755","11.8461161642583","1.00707093970001","0.00379192838317046","0.00628189787384262","1.12261768669724e-170","0.295924140854431","0.218001898556832","0.0855639116268238","0.1669280160275","0.216159988572964","1.5762343038558","201","NumberSharedASV"
"jd210","59.8260083699718","60.3339121983914","1.43758142822822","-1.05940331408959","1.00013004167265","0.566548552709283","0.0064026573363528","2.50691658352302e-193","0.243394820362876","0.401557473786601","0.0481396679408331","0.0881843750531719","0.0915260161401615","1.80703639812159","201","PropSharedASV"
"jd310","0.575765422885572","0.581450633899715","-0.0302713124740929","-0.0117919638843413","1.00001548814437","5.11266541887856","0.00114384915270137","2.02581423183998e-165","0.0224079997422708","0.437503459224416","0.328940764083892","0.0109847123015755","0.107249431503288","5.73499465185804","201","BC"
