"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd512","0.0728016392400982","0.0739383565280687","-0.00457512764095372","-0.00264575568883947","4.90885867782112","0.00168551810371087","0.0048363473206398","2.15069686062397e-301","0.00170081757692132","0.0750333206028438","0","0.269060118419374","0.167233014866177","21.9872326945341","398","WU"
"jd113","340.525125628141","333.037123104609","14.3976684610771","17.221788820007","5.31853180400565","3.92813061224622","0.0211127202042423","5.19516400958038e-258","0.0510947408050652","0.0310533441612303","0","0.0184608984111319","0.178839418216849","44.8611389396891","398","NumberSharedASV"
"jd213","53.8674406603829","54.0568650270927","2.60854475770574","-0.602535341517182","3.32537277792149","0.127178027488671","9.7583530136438","1.75790552815525e-316","0.00521781564400575","0.544381012192431","0","0.0537202057481759","0.000709255763420291","26.7438405382121","398","PropSharedASV"
"jd313","0.658411306532663","0.661207437011179","-0.0309120358556737","-0.00602489370084287","4.23998364352502","0.00135523253355482","2.27249005406642","0","0.00214202655356676","0.560609437697219","0","0.21384580371496","0.0303258304782692","40.256290008176","398","BC"
"jd413","0.56995270290042","0.573834920106836","-0.0169436312390179","-0.00882520039464658","5.6486281757095","10.0642598490456","0.00193346577072727","0","0.0231573758434656","0.320674051451973","0","0.00133490585264839","0.0757203825902231","50.4055584479442","398","UU"
"jd513","0.0718155122654484","0.0732701336587732","-0.00358902758170408","-0.0033856593801183","4.06903188541054","0.000963724076671968","0.00190691998535331","4.32213008715251e-293","0.0158133004664483","0.025732397947818","0","0.243049433778172","0.705610943738583","18.1951281791784","398","WU"
"jd114","335.93216080402","327.489212746167","18.9898524592977","19.5460444716416","5.52474485395046","2.92655236366783","0.0111551152714968","1.91354568115035e-257","0.00982147613301885","0.0126351453394468","0","0.0271910215110911","0.285909103289384","45.8069327895908","398","NumberSharedASV"
"jd214","53.2187327435998","53.4372963676589","3.19910873163945","-0.461685634476723","3.65493996270002","3.88717390063769","0.018771241796628","1.24524305377828e-319","0.000780377066467158","0.65229162179322","0","0.0201992493416452","0.0831957635304431","25.5761649916024","398","PropSharedASV"
"jd314","0.65784459798995","0.661614911518705","-0.0303636072297417","-0.00726922188185883","4.73574423689444","10.4996300612008","0.00139741956830353","0","0.0021912278202491","0.540169057456667","0","0.000638394438470691","0.233880576088806","42.6170182457807","398","BC"
"jd414","0.573442838603993","0.577022406615165","-0.0204335905369267","-0.00864266770517092","5.89255223950561","14.0376137197822","0.00289476713937216","0","0.00581359841600693","0.360408715708914","0","7.8679738470977e-05","0.127248922301968","52.0795195012358","398","UU"
"jd514","0.0719833537343309","0.0732784598884857","-0.00365396357393712","-0.00306718682329318","4.60717637095215","0.0064906052138373","6.84623064034611","1.14329155051245e-280","0.0132691371302835","0.0481214648722185","0","0.0757615477609981","0.00447811265361842","21.4890624880677","398","WU"
"jd115","338.63567839196","331.788168235689","16.2870208858889","15.0571323004248","5.41109962455003","6.74015536405638","0.015520456036995","1.45269582329113e-245","0.0295349045642421","0.0747702841818531","0","0.00627312105958833","0.208312840111977","44.7676817663695","398","NumberSharedASV"
"jd215","53.6255241233281","54.090042689556","2.79245095601353","-1.0741505624052","3.75733715378759","3.69185805585094","0.0126199088925754","4.10325471396322e-318","0.00398900740695211","0.302612658191884","0","0.0218240127170295","0.181444762257362","23.8914385871555","398","PropSharedASV"
