"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd26","54.8431456970703","55.3682506163819","1.57478206595798","-1.21094616233745","3.97224756676865","1.64036077535955","0.00860856493732158","0","0.0919382297925403","0.214754700450519","0","0.0373232492115236","0.326148847853378","26.8121840951112","398","PropSharedASV"
"jd36","0.649402386934673","0.652932949117941","-0.0219214631254526","-0.0080038732112145","4.56306427390492","4.083272986214","0.000776109655539427","0","0.0229546104190467","0.442874559356268","0","0.0165616168085637","0.24815311507137","44.0708129832843","398","BC"
"jd46","0.563802437949386","0.567638000547145","-0.0107933156784985","-0.0089860041522113","5.70003982021849","14.9697695621313","0.0002342798484022","0","0.13077523130879","0.332991222576823","0","2.62130102434144e-05","0.474386447782827","54.6725698945204","398","UU"
"jd56","0.070369102049776","0.0721126560757615","-0.00218719720995535","-0.00386552797834105","4.7860823995699","0.019122341361271","3.51922576014963","5.60493569108326e-289","0.132342805329437","0.00992072138734152","0","0.0606275068257882","0.017876554692618","22.9466372426808","398","WU"
"jd17","342.103015075377","332.329673062139","12.8188861625795","21.8504933464552","5.55434862978899","4.91376986227925","0.0074863117983072","7.44839482557921e-257","0.0798555408527516","0.00662622690970407","0","0.0134714051176331","0.538496346761392","45.8923704304921","398","NumberSharedASV"
"jd27","54.2408006528403","54.3116181384456","2.17710841332255","-0.171324340199059","3.81612237762072","0.518433420144198","0.00605111212497651","0","0.0227683384237431","0.861424209932802","0","0.0514831929129274","0.712552286894547","22.7577753992052","398","PropSharedASV"
"jd37","0.64931972361809","0.65436184758532","-0.0218387709523474","-0.00983612926555827","4.73428274012682","6.72848003983286","0.00122551539173829","0","0.0276836175718602","0.379083767838635","0","0.00617899893870755","0.167840316345016","41.5107410505398","398","BC"
"jd47","0.564390704802154","0.572172694156981","-0.011381502556498","-0.0164723625675782","5.91575499517754","16.6901731887033","0.00215248839927394","0","0.125351587105574","0.0985854903900134","0","7.04102996873512e-06","0.305832689121282","52.2486675678294","398","UU"
"jd57","0.0718280019545015","0.0733360520889424","-0.00360149995353721","-0.00350845548875023","4.53016891697771","0.00164342238473018","0.0499723467865675","6.17141242423066e-299","0.0134456553628857","0.01838013314957","0","0.184102347086422","0.0625223524334156","19.4234537773812","398","WU"
"jd18","348.947236180904","340.653809798431","5.97406246945623","19.2602644238919","5.65435279432933","0.366132400312488","0.0138377982453707","1.40947821397887e-289","0.390488819905972","0.00715210535900093","0","0.0542437424755686","0.349522421090039","49.3994240360521","398","NumberSharedASV"
"jd28","55.1898314524726","55.365265781159","1.22803470553062","-0.407007412574079","4.14520142759983","2.36504069989673","0.00762320500304353","0","0.168112772567754","0.6651954659452","0","0.0316826585350831","0.320881353017818","28.9254244038259","398","PropSharedASV"
"jd38","0.641329145728643","0.645438874611283","-0.0138482061105617","-0.00820989856747962","4.6566673040318","6.82514125558659","0.000332029366747494","0","0.144806829751049","0.444269632204214","0","0.00577082546061558","0.788277955147733","44.7906270356336","398","BC"
"jd48","0.557713339447133","0.562436765316453","-0.00470421050652547","-0.00997266780720079","5.85310021764412","16.3705150419487","0.000614811216509759","0","0.496799474196709","0.280523328250338","0","1.03363862391515e-05","0.948418032200907","56.8280794758934","398","UU"
"jd58","0.0718039802649311","0.0730219351577835","-0.00357746953434284","-0.00283482842120621","4.57153355075774","0.00688373198413239","0.00202386992481597","6.11833126924275e-293","0.0158022982386212","0.0609590295026072","0","0.0921512100285811","0.589455355655725","20.5934523801005","398","WU"
"jd19","347.21608040201","339.139989399087","8.01918379339712","18.2695534341108","5.4909088015107","0.0232539703760971","4.38139007393132","3.92971113190566e-268","0.272176742138492","0.016152237909484","0","0.0696005122232475","0.0122380414584393","46.4314714149309","398","NumberSharedASV"
"jd29","54.9808634772906","55.1692962424221","1.44251410487644","-0.506876377546244","3.75846644041082","6.03793803064434","1.79738417222413","0","0.120593998767313","0.626870859467545","0","0.0083289091140053","0.0326771836621809","26.592921085378","398","PropSharedASV"
"jd39","0.641561809045226","0.646616796511891","-0.0140809020648117","-0.0107744727036915","4.72614655539682","6.75851790954694","0.00078305829625948","0","0.141780399195847","0.319368980836074","0","0.00625216682675922","0.654016957116686","44.486237763533","398","BC"
"jd49","0.559982986047387","0.564213138716256","-0.00697408222816444","-0.00966359106456796","5.8693347207963","16.5689857387543","0.0059200281251116","0","0.328063485828245","0.311752501148804","0","7.88582021560291e-06","0.0612705046386883","54.7501016439527","398","UU"
"jd59","0.0711324900072364","0.0729696492030989","-0.00290601732397312","-0.004397938474316","4.92288276904204","7.43008913013798","0.00319386012061898","2.03397876342138e-274","0.0473086944909887","0.00861924176641741","0","0.00487393373550349","0.608372095176238","23.4923538947651","398","WU"
"jd110","345.79648241206","338.115842713285","9.1242557652241","17.5989735722342","5.60463352047836","5.96722172157938","0.0267710307566281","2.22232347462377e-262","0.205415690058278","0.0288238590908313","0","0.0088477822260089","0.0784628380515215","46.8409978275177","398","NumberSharedASV"
"jd210","54.8218375797091","55.1848759050161","1.58201389982734","-0.82506044703458","3.96718848299222","3.37586834171531","1.69933375111197","0","0.0837166128824815","0.401904461567812","0","0.0226701509256322","0.0355002023909807","25.8781745938837","398","PropSharedASV"
"jd310","0.650005653266332","0.653529081604163","-0.0225247249900755","-0.00604479725162872","4.56839171610119","9.9354093313619","0.000636560225317449","0","0.0219577176299554","0.604530496015366","0","0.000943925312854699","0.609734752665758","42.0415154742277","398","BC"
"jd410","0.561360047877037","0.56587133570813","-0.00835088946270127","-0.00910307752557785","5.9171360094466","17.6785944184134","0.00209347833953565","0","0.240907740741674","0.350177425246956","0","2.61426703029866e-06","0.215436167765424","54.2182188635033","398","UU"
"jd510","0.0715717113314369","0.0729113697572095","-0.0033451587850226","-0.00316627729752323","4.59678335469","5.58472492344752","0.010725912889089","3.22825399159511e-273","0.0259113525075339","0.057132170448538","0","0.00994908041730924","0.0664774294447115","20.3912512991431","398","WU"
"jd111","343.575376884422","335.457112827342","11.3473161414089","17.5053668373386","5.46860781770153","6.86792030714737","0.494624281261306","9.92160302863523e-253","0.121418684347409","0.0351534844169718","0","0.00563674810028858","0.0496868489626217","46.5468817631805","398","NumberSharedASV"
"jd211","54.4137513057312","54.7450812702101","2.0041359621235","-0.828611290790646","3.78005585099701","8.24004619061913","0.0162207912963915","6.56809090945028e-317","0.0323220302589706","0.443249794695044","0","0.00312075523810229","0.117673449161721","26.4426150750089","398","PropSharedASV"
"jd311","0.645244346733668","0.651387032010216","-0.0177633452913338","-0.0118892247609222","4.62414457123287","7.90353793713407","0.00160974178704598","0","0.0725790428573238","0.295763761077945","0","0.00287657280678888","0.241354185609122","42.315038665186","398","BC"
"jd411","0.564319829381283","0.570685574510996","-0.0113106903732692","-0.0121239202717061","5.89070891682124","14.2304495711187","0.00323900264914958","0","0.12411454527674","0.198716527134706","0","3.87124936961358e-05","0.128817653761206","52.7798142498656","398","UU"
"jd511","0.0709101937536169","0.0720707996806453","-0.00268368677701092","-0.00272969909263989","4.28185847373572","3.12920865566295","0.00725473680801121","1.40484569202037e-275","0.0754629891022346","0.0904830796418307","0","0.0266739106940644","0.135674939919616","20.7043411201496","398","WU"
"jd112","344.258793969849","336.445791047373","10.6931568588423","18.0223509570515","5.47965314444758","0.0145658650221478","1.01950164871173","1.09770837969676e-270","0.145678173558958","0.016866132478094","0","0.116972229635047","0.0426940377553084","45.0231052644721","398","NumberSharedASV"
"jd212","54.3096941508755","54.5819935390946","2.10823722561706","-0.633971394598875","3.84856696585006","0.000757238290351441","0.00570234131727331","0","0.0237355103716843","0.504701520211214","0","0.146463257536613","0.396192296350763","24.5678283951469","398","PropSharedASV"
"jd312","0.65588567839196","0.660396605462339","-0.02840476924713","-0.00999010860115669","4.44808483133913","2.84861072869966","0.000595310222053919","0","0.00420137898593628","0.342842037900792","0","0.0261156939515981","0.871668553909778","40.5517831080139","398","BC"
"jd412","0.563959057324297","0.56951220936523","-0.0109499892413144","-0.0120044089612375","5.80674118780032","12.3390682176499","0.0033075196220871","0","0.135229127389134","0.186608287183828","0","0.000320303328173122","0.195608100141882","51.7240422375746","398","UU"
"jd512","0.0719732355309845","0.0732427283308464","-0.00374672527358075","-0.00295476390436722","4.64700512515878","0.00391430528027107","0.00190014358927772","1.62059338289036e-292","0.0118733240206","0.0518790515292603","0","0.113777239897543","0.147299505493373","20.2466313340599","398","WU"
"jd113","349.138190954774","341.966488999798","5.78281791643207","16.0607522023592","5.48489521566277","4.23085007656605","0.053200217850195","9.27104687248162e-266","0.430059720345589","0.0439918104386669","0","0.017541003707072","0.0623313989420904","45.6016115270519","398","NumberSharedASV"
"jd213","55.1877998728191","55.5834896019595","1.23009413320467","-0.93527563530417","3.81640449016421","2.85048744246962","0.0137235822577675","0","0.185014993011557","0.343184316097629","0","0.0268676401260631","0.0940209818484058","24.7595550059989","398","PropSharedASV"
"jd313","0.638297989949749","0.641539111472657","-0.0108170332853155","-0.00570107683534855","4.58005157861339","7.54415574104571","0.00195845994430397","0","0.279698988165094","0.618211229029232","0","0.00423841253552182","0.118459954408215","41.262707768575","398","BC"
"jd413","0.559185910822973","0.563195232296238","-0.00617679711276152","-0.00722752194668535","5.73837394357102","17.6629998803621","0.000631111565097617","0","0.401211806960397","0.472691572391067","0","2.72364819120519e-06","0.487137886964669","52.6232594924506","398","UU"
"jd513","0.069468575181415","0.0707133975617367","-0.00124208105877815","-0.00289724214958802","4.70515137184096","0.00491453381708447","0.00208234897671607","8.88948506598888e-290","0.391437048165025","0.0505602169258127","0","0.175750157492076","0.601915806615577","19.92659023308","398","WU"
"jd114","343.474874371859","334.22511266674","11.4470113501672","21.1921108429948","5.55770585180684","3.22563903101156","0.0184655157875327","7.54675776981116e-268","0.111221598657572","0.00596236345198927","0","0.0249862430825191","0.209619807254409","47.1426644237646","398","NumberSharedASV"
"jd214","54.3427564359395","54.5096492760695","2.07511054768922","-0.389648662822562","3.93011453584458","1.5060028096492","0.0123333237914779","0","0.0234637310883699","0.682856379475752","0","0.0404153600361095","0.205243045060318","26.0756370722864","398","PropSharedASV"
"jd314","0.647498492462312","0.652087203410529","-0.0200174965930841","-0.0105824659118234","4.7692083212551","0.581832463885352","0.00242419854440716","0","0.0406423280275977","0.292816731507671","0","0.0500682581530536","0.123136814075773","41.2156324931768","398","BC"
"jd414","0.564105340124578","0.569048979666945","-0.011096176192226","-0.0107990337107848","5.91437424620577","10.6993712017556","0.00117561758996905","0","0.124142852319206","0.214434707545318","0","0.000919547056922987","0.515796622412678","52.8868115892086","398","UU"
"jd514","0.0702781736002205","0.0714663131052315","-0.00206056841060943","-0.00270722924882542","5.00876602760529","0.0050089313723041","0.984655633990913","2.72545074836326e-282","0.168688726294464","0.0775815455248813","0","0.163416450090575","0.0435828639648816","17.2820271742615","398","WU"
"jd115","342.090452261307","335.74594359747","12.8322595929358","14.5571140547185","5.44124412367379","3.38151764197253","0.0297991843708354","3.16649671031893e-262","0.0813410319278841","0.0654050373375048","0","0.021403776847525","0.0726921825533224","46.4888800778139","398","NumberSharedASV"
"jd215","54.243720939451","54.8236319780167","2.17426617470243","-1.34979527528146","3.70320462700866","0.00606154505080759","0.00899613692246252","0","0.0242737457397832","0.170265139853287","0","0.12556441070802","0.104981509860197","25.3444722514347","398","PropSharedASV"
"jd315","0.654258165829146","0.656129520153562","-0.0267773218451136","-0.00429919320764304","4.51836243750251","0.307847995434686","0.0021583775100383","0","0.00774449579502657","0.676116963337872","0","0.0540029191455768","0.197856773604051","41.1156665698041","398","BC"
"jd415","0.56575155203384","0.568763899010943","-0.0127426258060385","-0.00672259415518701","5.88100655002715","12.0407532388179","0.00387829005226476","0","0.0886509194670754","0.466275510409767","0","0.000281802754485416","0.0796165347957871","51.5115864169068","398","UU"
"jd515","0.0728108761643262","0.0739043285447279","-0.00457499348940508","-0.00254327816040583","4.32794316008463","0.028673949046129","2.68699927061675","1.60964336536362e-278","0.00323639844241966","0.110934702661895","0","0.0587010538760845","0.02340745113583","17.7619560831672","398","WU"
"jd116","344.130653266332","336.721039338829","10.7918446003614","17.2434846447131","5.65080072823223","0.0032174820027397","0.0187923564041238","4.15734788307484e-278","0.133713038828995","0.019170303838974","0","0.228118817930388","0.169492044501913","46.1859526243378","398","NumberSharedASV"
"jd216","54.5784005199614","54.981690386039","1.86738303627025","-1.10787145992143","4.30850224801792","0.00641295572341529","4.85556812622197","0","0.045012357268623","0.249579598938154","0","0.38797126311966","0.00968289947164713","25.7003099892111","398","PropSharedASV"
"jd316","0.64942135678392","0.652710775459179","-0.0219884566096488","-0.00712823435029651","4.87615368319907","0.000799084446562029","3.03451528475874","0","0.0268921903186986","0.485193876138463","0","0.235018026696082","0.0204570971521222","40.7377610596788","398","BC"
"jd416","0.562513721732144","0.56674528461252","-0.00950468281815401","-0.00911143797642338","6.02136540469231","11.9030733732265","0.00189082756431999","0","0.189346140398338","0.306619827602046","0","0.000419035727354578","0.108281969448462","52.9208229613384","398","UU"
"jd516","0.0717690422092638","0.0732523937860892","-0.00354943671960999","-0.00341142697444059","4.55766330181614","0.00407762142002231","1.56132946881814","4.87148338745269e-287","0.0183207813098049","0.0269884433738347","0","0.422357250730443","0.0376336831351003","19.1685064164555","398","WU"
"jd117","343.997487437186","337.48434071462","10.9244124680939","14.5224050084157","5.78195858075422","5.51848069779294","0.00538172651134628","2.92299801593874e-267","0.123789778744278","0.0650326454203049","0","0.0102283341551271","0.845521407815247","47.8876919337707","398","NumberSharedASV"
"jd217","54.4525095605606","55.0474009398016","1.9654201957746","-1.38459991499682","4.31701369866516","0.0110058336019028","0.00103842818351414","0","0.0298259347761484","0.133697264339331","0","0.0804349946426482","0.447101760875441","26.0514009886191","398","PropSharedASV"
"jd317","0.647193341708543","0.649032294061436","-0.0197123968213582","-0.0035440719539813","4.45728615406993","3.71876873053727","0.000799042623010521","0","0.0456435617381507","0.738495557469667","0","0.0197166472495238","0.491629586291365","41.1244405704176","398","BC"
"jd417","0.559337731076247","0.563030819570198","-0.00632862080753977","-0.00774715785331598","5.74114665862573","16.3875432009361","0.000481569421724177","0","0.373645741781857","0.414575794976553","0","7.26424415486981e-06","0.76743155843119","54.0690203453928","398","UU"
"jd517","0.0722787506182516","0.0736207672433816","-0.00405220178731135","-0.00312363090074149","4.40876743683935","0.00284441458797829","0.00759994372794456","1.33964603196965e-289","0.00741272344652488","0.043058979206575","0","0.112706559159677","0.0759075185072529","18.3364682763687","398","WU"
"jd118","344.713567839196","338.576043705028","10.2094535714452","14.2818285820973","5.58055343927535","0.00508223124813325","0.0240976608842332","4.36909627385324e-274","0.164404618987954","0.0571479159327497","0","0.246748375883202","0.129030806069483","45.4721379476438","398","NumberSharedASV"
"jd218","54.4532288889392","54.9640674133444","1.97171259575874","-1.2098819228275","4.07364147162794","1.16701873807206","1.70690537234775","0","0.0357714946871259","0.216189733933131","0","0.0429343631413655","0.0344805650319657","26.0610813042843","398","PropSharedASV"
"jd318","0.646241582914573","0.646499888728655","-0.0187607248461222","0.00067506498461798","4.4914086564506","5.3621351865878","0.000733344546639671","0","0.0594836899102311","0.95100598381761","0","0.010018928074772","0.471488136550374","41.4628210412846","398","BC"
"jd418","0.562301785552983","0.564621085420797","-0.00929276006953307","-0.00418845929181159","5.83315182067821","12.7181395020565","0.00161828778483115","0","0.200236170858187","0.643632953667544","0","0.000208396615625883","0.477281321112862","53.2979219676891","398","UU"
"jd518","0.0713501082200091","0.0724694935316255","-0.0031391646198632","-0.00243889856256584","4.27100185582397","0.537208630300598","6.41147372758568","7.25631433841054e-268","0.0420026152598132","0.130817540202061","0","0.0487566875230599","0.00504948571253783","18.8004284434833","398","WU"
"jd119","341.354271356784","332.760225728762","13.5660773048612","19.5538948315988","5.42326385910083","2.85872016735435","0.155038627744337","5.05249675955743e-265","0.0615169120399786","0.0114678213501117","0","0.0255868262807892","0.0564958796791981","46.4155994476485","398","NumberSharedASV"
"jd219","54.2677179158525","54.4431912427196","2.1500881617076","-0.432754178510929","3.86743667260856","4.84425896188996","0.0204223119515674","0","0.0216812351011495","0.67272736855214","0","0.013038916041852","0.165651260248907","25.7164458298744","398","PropSharedASV"
"jd319","0.651674497487437","0.658370741487689","-0.0241264269069599","-0.0134521513976573","4.56825204040495","6.7755732744761","1.42935592920221","0","0.0154393117775455","0.232811281859435","0","0.00505286056189302","0.0364839526189908","41.4955306088105","398","BC"
"jd419","0.56697429108403","0.573302426156819","-0.0139569583712433","-0.0130133752079756","5.61508703608399","13.9795656118301","0.374259474782883","0","0.0600335487388287","0.169756726214364","0","5.15066227053662e-05","0.0480766826252222","51.9277591977278","398","UU"
"jd519","0.0711647212674443","0.072457158459856","-0.00293818158758567","-0.003041512645882","4.48575716675198","2.83107549371588","0.00482882326441198","4.30586155892224e-291","0.0412094756896773","0.0469297229470309","0","0.0274239801252807","0.384353616272587","19.5219786495251","398","WU"
"jd120","342.44472361809","334.337993805919","12.4747048739","18.8665646276421","5.55493892867863","0.00444865646474087","0.0385745574829396","4.06342218645252e-276","0.0831218291829513","0.0104249178232243","0","0.166687001646168","0.0786079455889876","46.0530382873452","398","NumberSharedASV"
"jd220","54.3746698209132","54.6086634704527","2.04326037580704","-0.544605153261679","3.91919549817551","0.00526303992413461","0.000898494635024484","0","0.0290716306346141","0.56828528638204","0","0.516976170220402","0.15331324105548","23.7534142797523","398","PropSharedASV"
"jd320","0.645321859296482","0.646800853797553","-0.0175797114564139","-0.00326408586530832","4.65112053742892","0.00053914070832884","2.3659907279015","0","0.0757361860467722","0.748338469802618","0","0.0970734434678376","0.0282349554489745","41.3381753377105","398","BC"
"jd420","0.562060119869058","0.564759715284907","-0.00905072404607774","-0.00622617731481666","5.80835254538429","11.1844764366446","0.00411622200378048","0","0.213384138030185","0.481193313287528","0","0.000459526560443013","0.0661661452110619","52.6868231772559","398","UU"
"jd520","0.0707049424151137","0.0715059828123961","-0.00246687801925752","-0.0018349039447175","4.22278416741545","0.00831009576438112","1.5115803450026","2.75377539718879e-286","0.0937305187557615","0.224123079258941","0","0.180649549898975","0.0381129835294794","18.9751598161522","398","WU"
"jd121","342.198492462312","334.540740163063","12.7226091694672","17.8220441205557","5.6692202481925","0.00530139364495129","0.0127455278846504","1.08234277360945e-278","0.0746348464995987","0.0146341948713285","0","0.0880468058573791","0.121439555736145","46.6884672077912","398","NumberSharedASV"
"jd221","54.0696484414037","54.3345283034791","2.28039855478499","-0.633912227296771","3.93367861618359","0.00316699039816362","4.67925385863955","0","0.0114105634538062","0.496679134670741","0","0.156318153715617","0.0126926130425469","27.1707102576653","398","PropSharedASV"
"jd321","0.639806155778894","0.644882019939335","-0.0123249884280303","-0.0112314896003485","4.7426510858238","2.908146681927","0.00177022210861747","0","0.196843090753553","0.269387940289619","0","0.0238687782801204","0.096108568426658","43.5527962372316","398","BC"
"jd421","0.558650689703178","0.562994049513685","-0.00564149451578221","-0.00869956188676818","5.94336523209232","11.4840320062108","0.00103110801059981","0","0.426836610516052","0.316052607457189","0","0.000504464455671316","0.297372417824395","54.082252704106","398","UU"
"jd521","0.0706330945624439","0.0715811459898893","-0.00240653680290866","-0.00220657241502716","4.22893861091205","0.00501347564476322","0.00441446797550579","3.20877122685639e-290","0.100736018383388","0.140489668008285","0","0.215716921824108","0.121294459854741","20.2298573913437","398","WU"
"jd122","347.658291457286","340.992894942018","7.26390770928678","14.5490857536078","5.59590371348895","9.275117037303","0.016816601529116","1.23362896451665e-261","0.300570204449962","0.0783342432209058","0","0.00172416372608553","0.138083189993739","48.8335927334006","398","NumberSharedASV"
